ID;Fecha_de_Venta;Año_del_vehiculo;Marca;Modelo;Version;Tipo_de_Combustible;transmisión;Kilometraje;Precio_de_Venta (ARS);Provincia;Ciudad;Tipo_de_Vendedor;Patente;Color;Numero_de_dueños;Fecha_de_Publicacion
733;44281;2018;Renault;Logan;Highline;Electrico;Manual;22211;1866201;Buenos Aires;La mantaza ;Particular;EKV251;Rojo;3;44265
734;43907;2009;Volkswagen;Gol;Full;Nafta;Manual;143967;11760743;Mendoza;Godoy Cruz;Agencia;BXS168;Rojo;2;43887
735;44033;2014;Volkswagen;Vento;Highline;Hibrido;Automatica;112629;4250953;Santa Fe;Rafaela;Particular;ZPK837;Gris;3;44019
736;44135;2013;Volkswagen;Gol;XEI 1.8 CVT;Hibrido;Manual;55779;11206670;Cordoba;Rio cuarto;Particular;URK146;Rojo;4;44112
737;43970;2017;Renault;Logan;Base;Nafta;Manual;122726;3708485;Cordoba;Rio cuarto;Agencia;WMU665;Negro;3;43931
738;44366;2014;Ford;EcoSport;XEI 1.8 CVT;Nafta;Automatica;215190;4782875;Salta;Cafayate;Agencia;NZC425;Plateado;4;44356
739;44799;2021;Toyota;Yaris;XEI 1.8 CVT;Electrico;Manual;180852;11710709;Salta;Cafayate;Particular;RXJ033;Negro;2;44745
740;45008;2010;Toyota;Etios;XEI 1.8 CVT;Hibrido;Manual;175457;10218500;Santa Fe;Rafaela;Agencia;JSA039;Rojo;1;45000
741;44364;2015;Peugeot;208;Pack Seguridad;Hibrido;Automatica;120293;8883351;Salta;Cafayate;Particular;VNV770;Gris;3;44330
742;44666;2013;Renault;Kwid;Pack Seguridad;Diésel;Automatica;242040;11054675;Salta;Cafayate;Particular;JEN884;Blanco;3;44637
743;44964;2022;Renault;Kwid;Full;Hibrido;Automatica;16386;9392669;Buenos Aires;La mantaza ;Particular;QHC069;Rojo;2;44937
744;44227;2008;Peugeot;208;XEI 1.8 CVT;Hibrido;Manual;240220;11292204;Santa Fe;Rafaela;Particular;RDD439;Rojo;4;44168
745;44848;2021;Volkswagen;Vento;Limited;Nafta;Manual;158228;5691800;Buenos Aires;La mantaza ;Particular;GBS645;Azul;1;44842
746;45178;2014;Chevrolet;Onix;Pack Seguridad;Nafta;Manual;81556;7061317;Buenos Aires;La mantaza ;Agencia;UFM681;Negro;3;45154
747;44656;2016;Volkswagen;Gol;Highline;Diésel;Automatica;88503;2481976;Buenos Aires;La mantaza ;Agencia;JTB387;Negro;1;44608
748;43892;2021;Toyota;Hilux;XEI 1.8 CVT;Nafta;Manual;153836;5267029;Cordoba;Rio cuarto;Particular;ZVK457;Blanco;1;43855
749;43859;2022;Chevrolet;S10;XEI 1.8 CVT;Nafta;Manual;240471;8343292;Cordoba;Rio cuarto;Agencia;PGR554;Blanco;3;43840
750;45092;2018;Toyota;Yaris;Pack Seguridad;Nafta;Automatica;114010;3358832;Santa Fe;Rafaela;Agencia;JRO460;Azul;4;45040
751;44066;2010;Chevrolet;S10;Highline;Hibrido;Automatica;124388;10314020;Salta;Cafayate;Agencia;HRN216;Azul;3;44035
752;45186;2014;Ford;Focus;Highline;Nafta;Manual;148045;4673867;Santa Fe;Rafaela;Particular;BTM392;Rojo;3;45141
753;44342;2022;Ford;Focus;XEI 1.8 CVT;Electrico;Automatica;202128;5305981;Mendoza;Godoy Cruz;Particular;LIR232;Rojo;3;44316
754;45073;2019;Ford;EcoSport;Limited;Nafta;Automatica;125844;11386900;Tucuman;Alderetes;Agencia;BXJ482;Rojo;3;45055
755;44850;2013;Ford;Ka;Pack Seguridad;Hibrido;Automatica;25556;9373672;Buenos Aires;La mantaza ;Agencia;UHL188;Azul;3;44816
756;44324;2020;Peugeot;208;Limited;Nafta;Manual;97761;3639987;Mendoza;Godoy Cruz;Agencia;ATC056;Rojo;4;44309
757;44989;2011;Renault;Logan;Highline;Electrico;Manual;12874;1674852;Santa Fe;Rafaela;Agencia;LBW312;Blanco;2;44979
758;44781;2016;Toyota;Yaris;Limited;Hibrido;Manual;107743;4138003;Salta;Cafayate;Particular;MOO993;Plateado;4;44735
759;44898;2015;Toyota;Corolla;XEI 1.8 CVT;Diésel;Automatica;79316;11775576;Buenos Aires;La mantaza ;Particular;GME172;Gris;3;44888
760;44937;2020;Ford;EcoSport;Full;Nafta;Automatica;181562;5203892;Mendoza;Godoy Cruz;Particular;IKM677;Plateado;2;44892
761;44182;2013;Toyota;Corolla;XEI 1.8 CVT;Nafta;Automatica;146918;5043298;Mendoza;Godoy Cruz;Agencia;OVQ046;Blanco;2;44155
762;44146;2015;Ford;Focus;Highline;Nafta;Manual;35824;4936193;Tucuman;Alderetes;Particular;FSU279;Rojo;1;44139
763;45177;2018;Peugeot;308;Highline;Nafta;Automatica;149501;7703323;Salta;Cafayate;Particular;MVY660;Plateado;1;45144
764;44949;2013;Volkswagen;Gol;Highline;Nafta;Automatica;118428;4618202;Mendoza;Godoy Cruz;Particular;IHP999;Negro;4;44889
765;45191;2015;Ford;Ka;Full;Electrico;Automatica;208731;5706660;Salta;Cafayate;Agencia;CPH177;Gris;2;45168
766;44666;2020;Chevrolet;S10;Full;Electrico;Automatica;164298;6418225;Tucuman;Alderetes;Particular;HWO086;Blanco;3;44639
767;43907;2013;Ford;Focus;XEI 1.8 CVT;Diésel;Manual;48417;8111992;Cordoba;Rio cuarto;Agencia;XSD764;Plateado;1;43855
768;44089;2008;Chevrolet;Cruze;Pack Seguridad;Diésel;Automatica;228712;7319625;Mendoza;Godoy Cruz;Agencia;JDP908;Negro;2;44077
769;44532;2014;Volkswagen;Gol;Highline;Electrico;Automatica;105348;9668374;Tucuman;Alderetes;Particular;XLS812;Plateado;1;44483
770;44679;2013;Chevrolet;Onix;Highline;Diésel;Manual;94910;9797062;Santa Fe;Rafaela;Agencia;BLD657;Rojo;4;44633
771;44748;2017;Volkswagen;Gol;Highline;Nafta;Automatica;113421;9789218;Mendoza;Godoy Cruz;Particular;SPT145;Gris;2;44728
772;45068;2015;Renault;Sandero;Pack Seguridad;Diésel;Manual;81878;2775935;Mendoza;Godoy Cruz;Particular;TCO111;Negro;4;45045
773;44394;2009;Peugeot;208;XEI 1.8 CVT;Nafta;Manual;81518;4450909;Mendoza;Godoy Cruz;Agencia;KYJ689;Negro;4;44357
774;44422;2017;Peugeot;Partner;Base;Nafta;Manual;240840;5752069;Cordoba;Rio cuarto;Particular;QJK259;Negro;1;44398
775;45180;2012;Chevrolet;Cruze;Limited;Nafta;Manual;31552;7816620;Santa Fe;Rafaela;Agencia;TUX064;Blanco;4;45125
776;44524;2021;Ford;Ranger;Highline;Hibrido;Manual;199313;2902556;Mendoza;Godoy Cruz;Particular;MAN212;Negro;4;44473
777;45020;2009;Toyota;Yaris;Pack Seguridad;Electrico;Automatica;27447;2977496;Buenos Aires;La mantaza ;Particular;IZA777;Gris;3;44964
778;44775;2021;Peugeot;308;Highline;Hibrido;Manual;10713;3866014;Tucuman;Alderetes;Agencia;DAC397;Negro;3;44739
779;43954;2017;Volkswagen;Gol;Limited;Diésel;Automatica;78029;3213165;Salta;Cafayate;Agencia;OJN849;Plateado;1;43921
780;43906;2021;Renault;Duster;Highline;Electrico;Automatica;161666;8673960;Cordoba;Rio cuarto;Agencia;JCQ050;Rojo;2;43884
781;44729;2014;Toyota;Hilux;Full;Electrico;Manual;133150;10424100;Salta;Cafayate;Particular;ALK101;Blanco;3;44722
782;44875;2023;Chevrolet;Tracker;Highline;Diésel;Automatica;123642;7370867;Tucuman;Alderetes;Agencia;LDV998;Blanco;4;44827
783;44730;2008;Toyota;Etios;XEI 1.8 CVT;Hibrido;Manual;62473;8490657;Tucuman;Alderetes;Particular;XYE145;Rojo;2;44723
784;45009;2010;Toyota;Corolla;Highline;Hibrido;Automatica;190274;11659518;Salta;Cafayate;Agencia;IHS147;Gris;2;44955
785;45166;2011;Ford;Ka;Base;Electrico;Manual;229915;9654059;Mendoza;Godoy Cruz;Agencia;NSN868;Blanco;1;45154
786;44781;2016;Peugeot;Partner;XEI 1.8 CVT;Nafta;Manual;160506;3345222;Santa Fe;Rafaela;Particular;EUS981;Azul;2;44749
787;44770;2017;Ford;Ranger;XEI 1.8 CVT;Diésel;Manual;185770;2281048;Mendoza;Godoy Cruz;Agencia;HKN954;Plateado;3;44728
788;44380;2012;Ford;Ranger;XEI 1.8 CVT;Nafta;Automatica;222752;7428410;Mendoza;Godoy Cruz;Agencia;UOF978;Plateado;1;44350
789;44596;2013;Toyota;Corolla;Highline;Diésel;Automatica;95381;6233273;Salta;Cafayate;Agencia;AHB343;Negro;4;44588
790;44553;2020;Toyota;Yaris;Full;Nafta;Manual;152330;10397515;Mendoza;Godoy Cruz;Agencia;ACV396;Blanco;2;44517
791;44374;2021;Toyota;Corolla;Limited;Diésel;Manual;151968;6363023;Tucuman;Alderetes;Particular;YET344;Plateado;2;44356
792;44297;2011;Renault;Sandero;Pack Seguridad;Hibrido;Automatica;55323;10685514;Tucuman;Alderetes;Agencia;VZU015;Plateado;3;44265
793;44714;2022;Peugeot;308;Highline;Electrico;Manual;145724;8073370;Cordoba;Rio cuarto;Particular;REE355;Gris;3;44683
794;45069;2019;Ford;Ka;Full;Nafta;Automatica;88523;2879236;Cordoba;Rio cuarto;Particular;ODI272;Blanco;1;45031
795;45222;2020;Peugeot;308;XEI 1.8 CVT;Nafta;Automatica;74982;11616370;Salta;Cafayate;Particular;TKU608;Azul;3;45203
796;44884;2019;Volkswagen;Amarok;Limited;Nafta;Automatica;98451;6236654;Santa Fe;Rafaela;Particular;KRV803;Azul;1;44873
797;45073;2009;Volkswagen;Vento;Pack Seguridad;Electrico;Manual;156630;3837374;Cordoba;Rio cuarto;Agencia;VYO240;Negro;2;45061
798;44660;2011;Chevrolet;Cruze;Limited;Diésel;Manual;87909;11099077;Mendoza;Godoy Cruz;Agencia;MHY962;Azul;4;44644
799;44998;2017;Ford;Focus;Limited;Hibrido;Manual;194257;3043238;Santa Fe;Rafaela;Agencia;AFF504;Rojo;4;44988
800;45193;2019;Ford;EcoSport;Full;Nafta;Manual;122386;2861553;Tucuman;Alderetes;Particular;HTL743;Rojo;2;45175
801;44005;2017;Volkswagen;Amarok;Pack Seguridad;Hibrido;Automatica;100460;3664049;Salta;Cafayate;Particular;CGB031;Plateado;4;43994
802;45072;2019;Volkswagen;T-Cross;Highline;Electrico;Automatica;152397;6755438;Salta;Cafayate;Agencia;EUH235;Azul;1;45020
803;44313;2023;Renault;Kwid;Full;Nafta;Automatica;70685;2367654;Salta;Cafayate;Agencia;NUC182;Negro;1;44264
804;44544;2017;Toyota;Hilux;Base;Nafta;Manual;109286;5248026;Salta;Cafayate;Particular;TCR810;Negro;1;44501
805;45148;2014;Volkswagen;Gol;Highline;Hibrido;Manual;23637;2217582;Buenos Aires;La mantaza ;Agencia;HXQ701;Blanco;4;45127
806;44989;2019;Peugeot;208;Pack Seguridad;Hibrido;Automatica;200483;8763041;Mendoza;Godoy Cruz;Particular;UMM943;Negro;2;44947
807;44276;2019;Volkswagen;Amarok;Pack Seguridad;Hibrido;Automatica;206982;2086040;Cordoba;Rio cuarto;Agencia;RJK571;Azul;3;44270
808;44256;2016;Volkswagen;T-Cross;XEI 1.8 CVT;Diésel;Manual;58367;5169026;Cordoba;Rio cuarto;Agencia;GNI988;Blanco;4;44213
809;44375;2009;Ford;EcoSport;Limited;Diésel;Manual;15723;6339987;Santa Fe;Rafaela;Agencia;PKE249;Blanco;4;44316
810;44314;2016;Renault;Logan;Base;Diésel;Automatica;118779;5669513;Cordoba;Rio cuarto;Particular;BER702;Azul;2;44277
811;43909;2023;Volkswagen;Gol;Full;Nafta;Automatica;114982;3612575;Santa Fe;Rafaela;Particular;ZLT016;Azul;1;43860
812;44757;2017;Chevrolet;Cruze;Limited;Nafta;Automatica;136019;8295131;Mendoza;Godoy Cruz;Particular;MTW545;Azul;2;44749
813;44873;2020;Toyota;Corolla;Limited;Nafta;Automatica;145522;4144437;Cordoba;Rio cuarto;Agencia;FZS792;Negro;3;44844
814;44558;2013;Volkswagen;T-Cross;Base;Electrico;Automatica;54906;6454884;Buenos Aires;La mantaza ;Particular;OOJ477;Azul;3;44510
815;45168;2018;Renault;Logan;XEI 1.8 CVT;Diésel;Manual;152126;11088392;Cordoba;Rio cuarto;Agencia;YUD625;Gris;1;45160
816;44588;2023;Volkswagen;Vento;Highline;Electrico;Manual;91066;2780843;Cordoba;Rio cuarto;Agencia;EDK715;Negro;2;44531
817;44269;2008;Toyota;Etios;Limited;Nafta;Manual;203355;11063853;Salta;Cafayate;Particular;GZT928;Rojo;2;44260
818;45068;2011;Volkswagen;T-Cross;Base;Hibrido;Automatica;46591;3670877;Tucuman;Alderetes;Agencia;IDZ814;Blanco;2;45021
819;44748;2021;Toyota;Yaris;Full;Electrico;Manual;104110;8445263;Mendoza;Godoy Cruz;Particular;KEY938;Plateado;2;44723
820;43933;2020;Toyota;Corolla;Full;Electrico;Automatica;147554;9455793;Cordoba;Rio cuarto;Agencia;KYV966;Azul;2;43927
821;44676;2016;Volkswagen;Vento;Full;Nafta;Automatica;207230;11584429;Tucuman;Alderetes;Agencia;HLM197;Blanco;1;44663
822;44550;2022;Peugeot;2008;XEI 1.8 CVT;Hibrido;Automatica;238476;11989325;Buenos Aires;La mantaza ;Agencia;TZE172;Negro;2;44536
823;44760;2008;Ford;Ranger;XEI 1.8 CVT;Nafta;Manual;229598;6866971;Cordoba;Rio cuarto;Particular;FPQ965;Rojo;4;44736
824;43926;2018;Toyota;Yaris;Pack Seguridad;Diésel;Manual;242110;9435232;Mendoza;Godoy Cruz;Agencia;WJQ290;Blanco;2;43919
825;44062;2010;Volkswagen;T-Cross;Limited;Electrico;Automatica;59675;1823507;Santa Fe;Rafaela;Agencia;KCM469;Blanco;4;44028
826;44150;2016;Volkswagen;Gol;XEI 1.8 CVT;Diésel;Automatica;34701;7860121;Tucuman;Alderetes;Particular;TWF946;Rojo;3;44110
827;44736;2020;Toyota;Yaris;Full;Nafta;Automatica;167901;2511002;Tucuman;Alderetes;Particular;SDX862;Rojo;1;44706
828;45230;2009;Renault;Duster;Pack Seguridad;Diésel;Automatica;51148;11834796;Tucuman;Alderetes;Particular;SBP851;Azul;3;45219
829;44501;2018;Volkswagen;Amarok;XEI 1.8 CVT;Electrico;Manual;224573;7468536;Tucuman;Alderetes;Particular;YBI566;Gris;3;44472
830;44159;2016;Peugeot;308;Highline;Diésel;Manual;209514;4154148;Buenos Aires;La mantaza ;Agencia;YXA238;Blanco;3;44102
831;44070;2012;Renault;Duster;Highline;Diésel;Automatica;176597;9245049;Santa Fe;Rafaela;Agencia;EPB220;Plateado;2;44035
832;44054;2017;Volkswagen;Gol;XEI 1.8 CVT;Hibrido;Manual;190058;11473007;Buenos Aires;La mantaza ;Particular;IPZ621;Azul;2;44042
833;44477;2019;Ford;Ka;Pack Seguridad;Diésel;Manual;211875;7037937;Salta;Cafayate;Particular;LDG969;Rojo;2;44471
834;44489;2008;Toyota;Corolla;Limited;Diésel;Automatica;91692;11969906;Tucuman;Alderetes;Particular;BMA532;Plateado;2;44466
835;44728;2016;Ford;Ranger;Full;Diésel;Manual;164455;10442405;Santa Fe;Rafaela;Agencia;AIK384;Azul;4;44702
836;44401;2016;Volkswagen;Vento;Highline;Electrico;Automatica;169353;7536663;Santa Fe;Rafaela;Agencia;HLE975;Plateado;1;44392
837;44903;2012;Chevrolet;Onix;Highline;Diésel;Automatica;39375;6432570;Santa Fe;Rafaela;Particular;HFH847;Gris;1;44844
838;45213;2023;Volkswagen;T-Cross;Base;Electrico;Manual;46117;11825170;Mendoza;Godoy Cruz;Particular;ZLT718;Gris;3;45174
839;44783;2009;Chevrolet;Onix;Highline;Nafta;Automatica;71132;8233551;Salta;Cafayate;Agencia;DGE807;Blanco;1;44739
840;44722;2020;Chevrolet;Cruze;XEI 1.8 CVT;Electrico;Manual;194428;10417625;Cordoba;Rio cuarto;Agencia;KCS544;Blanco;4;44690
841;45264;2015;Renault;Duster;Pack Seguridad;Nafta;Automatica;178340;6494835;Salta;Cafayate;Particular;OEL940;Blanco;4;45228
842;44093;2012;Ford;Ka;Full;Electrico;Automatica;167318;1516223;Buenos Aires;La mantaza ;Agencia;SFF490;Blanco;2;44054
843;44028;2020;Ford;EcoSport;Pack Seguridad;Nafta;Manual;55130;4284237;Tucuman;Alderetes;Particular;NRR442;Rojo;2;43988
844;45163;2011;Peugeot;208;Limited;Electrico;Manual;198244;1784615;Buenos Aires;La mantaza ;Particular;LVJ192;Negro;4;45117
845;44854;2014;Chevrolet;Onix;Limited;Hibrido;Manual;130039;11725605;Santa Fe;Rafaela;Particular;FLZ243;Azul;3;44813
846;44650;2016;Volkswagen;Vento;Full;Diésel;Automatica;30199;7232516;Salta;Cafayate;Particular;JFW129;Negro;2;44627
847;44472;2010;Ford;Focus;Highline;Diésel;Automatica;216785;6069415;Mendoza;Godoy Cruz;Agencia;KUW723;Negro;2;44453
848;43915;2011;Peugeot;2008;Full;Hibrido;Manual;118099;8379623;Buenos Aires;La mantaza ;Particular;DZE102;Rojo;2;43880
849;44299;2020;Peugeot;Partner;Limited;Nafta;Manual;244615;5691459;Mendoza;Godoy Cruz;Particular;RTY836;Plateado;3;44291
850;44568;2016;Ford;Ranger;Highline;Electrico;Manual;158928;10136494;Tucuman;Alderetes;Agencia;SZC860;Gris;2;44543
851;44424;2018;Toyota;Corolla;XEI 1.8 CVT;Hibrido;Manual;131683;4589830;Mendoza;Godoy Cruz;Particular;OWB018;Azul;3;44380
852;44779;2016;Chevrolet;Tracker;Full;Hibrido;Automatica;134137;4716360;Santa Fe;Rafaela;Agencia;QPL441;Blanco;3;44771
853;44438;2008;Peugeot;Partner;Base;Hibrido;Automatica;211487;9498389;Tucuman;Alderetes;Agencia;HVR393;Negro;4;44432
854;44903;2020;Ford;EcoSport;Full;Diésel;Automatica;100549;5523984;Santa Fe;Rafaela;Particular;EAA800;Plateado;3;44893
855;43982;2008;Chevrolet;S10;Limited;Electrico;Manual;92681;2391774;Buenos Aires;La mantaza ;Particular;USQ753;Azul;3;43955
856;44130;2023;Renault;Sandero;Base;Hibrido;Automatica;226280;6697020;Mendoza;Godoy Cruz;Particular;MQN910;Azul;3;44117
857;44762;2018;Peugeot;Partner;Full;Hibrido;Manual;48040;5532778;Salta;Cafayate;Particular;IYQ119;Blanco;3;44703
858;45017;2010;Volkswagen;Gol;Limited;Electrico;Manual;249708;6569033;Santa Fe;Rafaela;Particular;DQE244;Azul;2;45009
859;44823;2016;Peugeot;308;Limited;Electrico;Manual;155992;3888103;Santa Fe;Rafaela;Agencia;KXE654;Negro;1;44769
860;44261;2017;Toyota;Hilux;Highline;Electrico;Automatica;178069;11649611;Santa Fe;Rafaela;Agencia;QQL650;Azul;2;44223
861;44515;2018;Renault;Kwid;Limited;Nafta;Manual;164194;8948722;Buenos Aires;La mantaza ;Particular;LPF396;Gris;1;44467
862;43999;2018;Toyota;Hilux;Full;Electrico;Manual;242288;2101397;Salta;Cafayate;Agencia;PGC639;Negro;3;43970
863;44942;2022;Volkswagen;Vento;Base;Diésel;Automatica;16505;8356340;Salta;Cafayate;Particular;KUQ011;Blanco;1;44885
864;45038;2011;Volkswagen;Vento;Limited;Nafta;Manual;21858;1976463;Cordoba;Rio cuarto;Agencia;CQY720;Rojo;2;45030
865;44244;2012;Chevrolet;S10;Pack Seguridad;Diésel;Automatica;101829;10490239;Mendoza;Godoy Cruz;Particular;AGT569;Azul;4;44219
866;45028;2019;Peugeot;2008;XEI 1.8 CVT;Electrico;Manual;126770;10781839;Cordoba;Rio cuarto;Particular;IOA661;Gris;2;45006
867;44428;2008;Ford;Ranger;Highline;Nafta;Manual;197378;10392265;Buenos Aires;La mantaza ;Particular;VRT985;Blanco;1;44416
868;44453;2019;Peugeot;Partner;Limited;Hibrido;Manual;75223;4141140;Mendoza;Godoy Cruz;Agencia;VFD158;Rojo;1;44397
869;45012;2018;Toyota;Corolla;Base;Electrico;Manual;32414;11503038;Salta;Cafayate;Agencia;CYQ328;Azul;3;44953
870;44127;2017;Peugeot;308;Base;Nafta;Manual;134763;8965940;Cordoba;Rio cuarto;Particular;FFO615;Plateado;4;44080
871;44511;2008;Ford;Ranger;XEI 1.8 CVT;Electrico;Manual;184632;5983854;Mendoza;Godoy Cruz;Particular;ULP030;Gris;3;44506
872;44590;2016;Renault;Duster;Full;Hibrido;Manual;92614;4116331;Salta;Cafayate;Agencia;IZC847;Rojo;3;44553
873;43856;2009;Peugeot;2008;Pack Seguridad;Diésel;Automatica;93603;9214947;Mendoza;Godoy Cruz;Particular;ZHN050;Negro;2;43825
874;45084;2018;Chevrolet;Onix;Pack Seguridad;Hibrido;Manual;53071;7987995;Buenos Aires;La mantaza ;Agencia;OEC829;Plateado;4;45070
875;44973;2011;Ford;Focus;Highline;Nafta;Manual;101809;11867574;Tucuman;Alderetes;Particular;CPS079;Plateado;2;44965
876;44838;2021;Chevrolet;Cruze;Full;Hibrido;Automatica;84083;2810522;Cordoba;Rio cuarto;Agencia;YGD204;Gris;4;44778
877;44780;2015;Renault;Logan;Pack Seguridad;Nafta;Manual;96924;10935456;Tucuman;Alderetes;Particular;FMZ111;Azul;2;44734
878;44787;2022;Chevrolet;Tracker;Limited;Nafta;Manual;202919;1685162;Cordoba;Rio cuarto;Particular;ZVR365;Azul;3;44768
879;44455;2012;Chevrolet;Tracker;Pack Seguridad;Electrico;Manual;225721;6142675;Santa Fe;Rafaela;Agencia;UYN982;Plateado;2;44429
880;45018;2018;Peugeot;2008;Base;Nafta;Manual;35029;7244955;Salta;Cafayate;Particular;HRJ251;Rojo;3;45007
881;45007;2021;Ford;Ka;XEI 1.8 CVT;Hibrido;Manual;162403;7118591;Tucuman;Alderetes;Agencia;CPL582;Blanco;3;44997
882;43894;2010;Toyota;Corolla;XEI 1.8 CVT;Electrico;Automatica;121046;11380989;Tucuman;Alderetes;Agencia;BFF962;Blanco;2;43876
883;43840;2012;Volkswagen;T-Cross;XEI 1.8 CVT;Electrico;Manual;49178;3351506;Mendoza;Godoy Cruz;Particular;ASZ194;Gris;4;43799
884;45061;2008;Renault;Kwid;Full;Hibrido;Manual;92270;10560194;Santa Fe;Rafaela;Agencia;ORH232;Gris;3;45016
885;44530;2017;Volkswagen;Gol;Pack Seguridad;Hibrido;Automatica;39890;7358890;Mendoza;Godoy Cruz;Particular;MLT290;Azul;2;44484
886;44607;2020;Ford;Ranger;Limited;Diésel;Automatica;87947;4343992;Buenos Aires;La mantaza ;Particular;AJP456;Gris;1;44559
887;44129;2022;Renault;Logan;XEI 1.8 CVT;Electrico;Manual;132985;11867104;Cordoba;Rio cuarto;Agencia;WIG195;Plateado;1;44111
888;44171;2014;Chevrolet;Tracker;XEI 1.8 CVT;Nafta;Manual;101248;8880510;Salta;Cafayate;Agencia;MHY340;Blanco;4;44156
889;44062;2010;Volkswagen;Amarok;XEI 1.8 CVT;Electrico;Automatica;248746;10178373;Tucuman;Alderetes;Particular;DPX220;Rojo;2;44021
890;44273;2012;Peugeot;2008;Limited;Nafta;Manual;186889;2103858;Santa Fe;Rafaela;Particular;ZWD459;Plateado;1;44259
891;43898;2022;Ford;Focus;Limited;Electrico;Manual;84938;9407770;Mendoza;Godoy Cruz;Particular;KYB082;Plateado;2;43847
892;44584;2013;Renault;Kwid;Limited;Nafta;Manual;224085;3456915;Santa Fe;Rafaela;Agencia;LUA379;Negro;4;44574
893;44139;2023;Volkswagen;Amarok;Limited;Hibrido;Manual;90497;6077829;Tucuman;Alderetes;Agencia;GPV153;Plateado;3;44132
894;44471;2023;Peugeot;308;Limited;Nafta;Manual;27213;2964922;Buenos Aires;La mantaza ;Agencia;LFD317;Azul;1;44412
895;45214;2016;Peugeot;Partner;Pack Seguridad;Hibrido;Automatica;113530;9496817;Cordoba;Rio cuarto;Particular;LYX397;Blanco;1;45161
896;44042;2017;Renault;Sandero;Base;Hibrido;Manual;194732;7130576;Salta;Cafayate;Agencia;MVI354;Plateado;3;44021
897;43880;2010;Peugeot;2008;Pack Seguridad;Hibrido;Automatica;90352;1849114;Salta;Cafayate;Particular;DAK217;Plateado;2;43842
898;45012;2012;Volkswagen;Amarok;Pack Seguridad;Diésel;Automatica;115374;2836270;Tucuman;Alderetes;Particular;YYO492;Blanco;3;44963
899;44780;2008;Peugeot;Partner;Base;Hibrido;Manual;34738;6449421;Salta;Cafayate;Agencia;AHF831;Negro;2;44723
900;45170;2017;Ford;Focus;Base;Diésel;Automatica;76493;8540077;Santa Fe;Rafaela;Particular;AUB774;Gris;1;45145
901;44974;2023;Toyota;Etios;Full;Diésel;Automatica;95575;9527235;Cordoba;Rio cuarto;Particular;OLJ569;Azul;2;44962
902;45250;2015;Ford;Ranger;Base;Diésel;Manual;241676;4620786;Santa Fe;Rafaela;Agencia;UXG007;Azul;3;45219
903;43883;2013;Volkswagen;Amarok;Base;Electrico;Automatica;173988;1951345;Cordoba;Rio cuarto;Agencia;CFP671;Blanco;3;43864
904;43960;2018;Volkswagen;Vento;Full;Hibrido;Manual;12128;3492826;Salta;Cafayate;Particular;WSP632;Negro;2;43946
905;44837;2015;Chevrolet;Tracker;Pack Seguridad;Nafta;Automatica;48413;6299233;Santa Fe;Rafaela;Particular;TDK742;Negro;4;44786
906;44991;2020;Renault;Logan;Highline;Nafta;Manual;163448;11468603;Buenos Aires;La mantaza ;Agencia;LYX726;Plateado;2;44934
907;44804;2019;Volkswagen;Gol;Highline;Nafta;Automatica;63697;11212675;Salta;Cafayate;Particular;SVH016;Azul;1;44779
908;43881;2013;Ford;Focus;Base;Hibrido;Manual;11713;1528356;Cordoba;Rio cuarto;Particular;KYN498;Gris;4;43869
909;45054;2013;Chevrolet;Cruze;XEI 1.8 CVT;Diésel;Automatica;121969;5605967;Mendoza;Godoy Cruz;Agencia;RXD508;Azul;1;44996
910;44003;2019;Peugeot;2008;XEI 1.8 CVT;Hibrido;Manual;144863;4461383;Salta;Cafayate;Agencia;XXL790;Negro;1;43967
911;44837;2010;Toyota;Corolla;Limited;Electrico;Manual;144182;8204420;Salta;Cafayate;Particular;PIH325;Plateado;4;44826
912;44839;2021;Renault;Kwid;Limited;Electrico;Manual;176621;6951301;Cordoba;Rio cuarto;Agencia;UWR933;Rojo;2;44809
913;44613;2018;Toyota;Yaris;Limited;Nafta;Automatica;229486;2534392;Salta;Cafayate;Agencia;WCF015;Azul;1;44590
914;44609;2023;Chevrolet;Onix;Base;Hibrido;Automatica;147143;4898806;Mendoza;Godoy Cruz;Agencia;CNX884;Negro;1;44596
915;45073;2009;Peugeot;308;Limited;Nafta;Automatica;35980;8776615;Salta;Cafayate;Agencia;ZLS711;Negro;1;45050
916;43950;2019;Toyota;Etios;Full;Diésel;Automatica;92135;1669873;Cordoba;Rio cuarto;Particular;FJN412;Gris;1;43894
